CD14	CD23	CD3	CD19	Event	Population
569	144	130	231	17854	7
183	328	310	333	17855	9
172	91	309	83	17856	1
69	48	583	221	17857	8
235	329	280	79	17858	4
184	7	537	246	17859	8
150	92	167	210	17860	1
71	229	355	209	17861	5
249	280	324	242	17862	9
265	155	238	118	17863	4
119	206	226	185	17864	1
275	290	328	236	17865	9
346	398	292	276	17866	9
170	0	76	201	17867	1
286	217	357	295	17868	9
174	302	221	357	17869	5
182	266	296	296	17870	5
225	246	266	331	17871	5
117	115	617	312	17872	8
0	379	0	538	17873	2
118	177	186	90	17874	1
331	329	357	311	17875	9
178	0	413	215	17876	8
130	0	360	27	17877	1
153	124	262	206	17878	1
140	63	455	36	17879	8
71	216	568	90	17880	8
101	130	157	158	17881	1
199	259	544	298	17882	8
125	149	504	282	17883	8
252	232	305	202	17884	4
140	169	148	155	17885	1
139	320	201	184	17886	4
287	207	260	272	17887	5
194	210	497	302	17888	8
306	341	272	345	17889	9
255	304	260	295	17890	9
130	206	281	205	17891	5
399	444	390	471	17892	3
115	153	571	221	17893	8
126	173	241	45	17894	1
111	243	373	186	17895	4
83	119	499	158	17896	8
666	96	257	261	17897	7
98	271	92	518	17898	2
193	281	271	222	17899	4
166	248	584	295	17900	8
135	217	282	133	17901	4
117	143	601	279	17902	8
106	11	563	273	17903	8
195	275	207	213	17904	4
119	184	369	308	17905	5
108	277	259	252	17906	5
270	377	254	206	17907	9
85	51	161	284	17908	1
147	198	244	217	17909	5
112	115	521	221	17910	8
0	112	595	343	17911	8
67	208	569	270	17912	8
73	151	144	110	17913	1
116	129	177	146	17914	1
210	243	256	310	17915	5
202	221	572	223	17916	8
241	327	291	153	17917	4
183	235	240	274	17918	5
87	611	0	483	17919	2
135	115	545	262	17920	8
197	247	308	149	17921	4
163	164	505	117	17922	8
133	110	525	84	17923	8
188	226	590	203	17924	8
84	515	0	505	17925	2
229	253	203	255	17926	5
304	349	306	270	17927	9
199	313	310	323	17928	9
65	235	133	206	17929	1
679	0	198	295	17930	7
192	189	292	308	17931	5
107	247	532	259	17932	8
154	192	573	295	17933	8
221	283	266	314	17934	5
106	0	482	281	17935	8
276	275	286	261	17936	9
704	348	382	358	17937	7
199	218	335	287	17938	5
137	241	645	212	17939	8
137	145	233	276	17940	5
145	284	267	299	17941	5
212	216	256	214	17942	4
131	87	535	184	17943	8
147	0	230	208	17944	1
251	278	258	227	17945	4
148	242	234	249	17946	5
170	253	273	296	17947	5
569	249	193	210	17948	7
201	311	261	216	17949	4
561	292	298	154	17950	7
197	234	264	207	17951	4
272	304	295	261	17952	9
150	242	490	282	17953	8
72	118	516	217	17954	8
248	301	321	102	17955	4
27	462	0	547	17956	2
233	296	245	237	17957	4
207	278	195	245	17958	5
624	136	115	210	17959	7
218	214	510	204	17960	8
125	265	474	232	17961	8
106	128	492	127	17962	8
88	0	507	97	17963	8
275	236	260	225	17964	4
187	145	180	139	17965	1
130	0	598	260	17966	8
105	328	197	185	17967	4
262	276	270	247	17968	9
217	285	98	267	17969	5
156	201	373	0	17970	4
209	265	283	314	17971	5
189	262	310	212	17972	4
187	229	163	186	17973	4
149	327	290	217	17974	4
624	0	45	277	17975	7
117	43	473	280	17976	8
160	233	226	222	17977	5
293	232	261	131	17978	4
190	218	290	289	17979	5
167	165	588	214	17980	8
108	119	536	155	17981	8
0	110	525	278	17982	8
42	482	0	524	17983	2
53	183	559	154	17984	8
134	375	0	556	17985	2
250	268	286	207	17986	4
147	144	156	152	17987	1
168	310	287	296	17988	5
90	10	593	249	17989	8
185	153	173	121	17990	1
117	0	55	169	17991	1
295	280	303	264	17992	9
86	184	586	240	17993	8
166	221	267	253	17994	5
194	282	291	334	17995	5
241	339	354	260	17996	9
153	210	513	221	17997	8
97	151	187	123	17998	1
207	199	180	103	17999	1
417	464	368	425	18000	3
87	279	290	228	18001	5
292	341	270	208	18002	9
60	47	600	245	18003	8
235	249	250	233	18004	4
352	236	183	184	18005	4
174	213	557	252	18006	8
136	0	562	326	18007	8
305	388	362	267	18008	9
278	272	284	282	18009	9
150	40	533	305	18010	8
199	312	310	275	18011	9
159	68	239	124	18012	1
205	83	533	202	18013	8
163	298	223	310	18014	5
146	335	316	264	18015	5
103	166	517	159	18016	8
206	314	248	215	18017	4
153	106	575	275	18018	8
164	207	454	216	18019	8
232	247	262	320	18020	5
282	285	293	330	18021	9
129	133	140	206	18022	1
108	292	182	269	18023	5
205	232	269	142	18024	4
75	71	432	230	18025	8
132	134	527	221	18026	8
243	315	324	279	18027	9
635	135	247	226	18028	7
196	196	307	261	18029	5
270	398	339	295	18030	9
319	217	333	281	18031	9
135	58	437	257	18032	8
342	389	312	199	18033	9
86	45	574	204	18034	8
0	230	107	147	18035	1
9	48	599	209	18036	8
662	0	274	298	18037	7
219	225	272	257	18038	5
164	81	564	276	18039	8
83	54	573	297	18040	8
153	117	569	257	18041	8
212	290	283	351	18042	5
117	177	392	150	18043	8
274	478	282	288	18044	9
300	296	303	314	18045	9
456	516	517	599	18046	3
62	319	0	518	18047	2
145	266	258	306	18048	5
177	225	578	144	18049	8
92	111	522	255	18050	8
270	263	296	155	18051	4
197	173	309	289	18052	5
46	87	531	209	18053	8
106	249	568	322	18054	8
117	145	568	179	18055	8
56	228	606	329	18056	8
226	230	181	286	18057	5
202	247	271	234	18058	5
0	588	209	496	18059	2
202	266	229	227	18060	5
204	340	351	307	18061	9
315	413	292	268	18062	9
203	283	244	296	18063	5
99	195	68	217	18064	1
201	333	159	321	18065	5
299	272	305	221	18066	9
87	48	592	253	18067	8
62	93	404	206	18068	8
52	410	194	287	18069	5
104	192	151	57	18070	1
158	163	594	296	18071	8
65	104	523	7	18072	8
179	173	528	149	18073	8
656	132	191	257	18074	7
294	221	232	243	18075	5
214	339	314	267	18076	9
216	288	106	159	18077	4
80	78	282	205	18078	1
298	258	255	204	18079	4
355	395	374	391	18080	9
82	138	506	239	18081	8
23	225	564	179	18082	8
653	70	198	292	18083	7
97	245	569	191	18084	8
240	295	287	262	18085	9
186	178	579	210	18086	8
287	201	304	242	18087	4
168	581	203	495	18088	2
111	217	553	156	18089	8
109	635	211	517	18090	2
201	259	249	71	18091	4
98	144	586	163	18092	8
118	57	525	219	18093	8
354	423	374	365	18094	9
145	222	349	281	18095	5
276	252	264	256	18096	9
26	148	538	257	18097	8
74	224	590	290	18098	8
327	369	310	313	18099	9
144	187	548	273	18100	8
37	227	624	326	18101	8
287	266	298	197	18102	4
124	161	469	20	18103	8
220	267	342	339	18104	9
121	6	527	249	18105	8
275	309	271	322	18106	9
43	141	622	185	18107	8
199	298	209	241	18108	5
140	0	530	150	18109	8
213	285	300	213	18110	4
196	314	272	169	18111	4
234	288	296	253	18112	9
166	125	569	181	18113	8
132	83	547	251	18114	8
130	147	572	160	18115	8
658	184	266	237	18116	7
284	326	312	232	18117	9
244	341	274	287	18118	9
132	0	543	286	18119	8
0	117	572	246	18120	8
246	329	301	252	18121	9
355	147	268	262	18122	5
26	0	568	290	18123	8
223	376	364	322	18124	9
650	256	314	268	18125	7
199	92	585	218	18126	8
68	241	244	239	18127	5
0	214	570	257	18128	8
67	213	524	223	18129	8
58	87	559	280	18130	8
180	234	602	297	18131	8
160	170	228	250	18132	5
91	136	402	287	18133	8
662	103	271	260	18134	7
0	248	527	241	18135	8
61	172	564	259	18136	8
149	124	564	83	18137	8
141	0	203	201	18138	1
152	154	500	286	18139	8
152	214	505	255	18140	8
79	78	530	268	18141	8
192	304	211	196	18142	4
584	0	274	177	18143	7
54	137	516	156	18144	8
214	261	233	238	18145	5
214	277	273	209	18146	4
260	394	262	277	18147	9
74	364	20	323	18148	2
219	232	219	284	18149	5
648	0	292	296	18150	7
135	17	514	279	18151	8
1	72	331	255	18152	1
61	581	0	507	18153	2
69	552	146	495	18154	2
45	0	536	250	18155	8
195	263	322	261	18156	5
285	268	225	255	18157	5
396	434	356	308	18158	9
163	285	239	277	18159	5
85	448	204	507	18160	2
130	44	598	264	18161	8
217	275	201	184	18162	4
207	264	287	208	18163	4
180	268	307	311	18164	5
220	194	201	283	18165	5
76	221	607	299	18166	8
118	117	434	265	18167	8
102	90	154	219	18168	1
87	93	556	297	18169	8
120	111	579	55	18170	8
64	129	503	263	18171	8
64	668	157	487	18172	2
91	75	412	171	18173	8
643	334	307	275	18174	7
387	421	332	295	18175	9
266	139	275	174	18176	4
189	331	283	308	18177	9
149	159	147	550	18178	5
191	280	213	286	18179	5
231	323	289	292	18180	9
29	136	572	269	18181	8
135	256	197	218	18182	5
272	234	248	189	18183	4
257	331	236	248	18184	9
250	290	257	311	18185	9
0	7	519	242	18186	8
28	110	549	227	18187	8
162	357	255	223	18188	4
99	277	119	379	18189	5
160	307	215	157	18190	4
129	280	277	175	18191	4
201	0	561	157	18192	8
78	106	164	104	18193	1
263	314	317	228	18194	9
193	309	312	255	18195	9
49	168	591	276	18196	8
57	24	551	261	18197	8
30	156	511	209	18198	8
116	0	380	176	18199	8
136	517	182	488	18200	2
262	172	217	99	18201	4
169	326	315	310	18202	9
172	198	561	208	18203	8
157	213	118	170	18204	1
225	282	269	179	18205	4
67	198	365	258	18206	5
230	349	418	242	18207	9
58	260	537	49	18208	8
78	148	610	82	18209	8
19	546	67	434	18210	2
305	313	313	64	18211	4
101	103	590	225	18212	8
193	136	460	225	18213	8
632	268	189	333	18214	7
607	240	261	139	18215	7
111	100	502	227	18216	8
226	260	305	285	18217	5
229	347	288	293	18218	9
286	356	461	301	18219	9
152	157	586	281	18220	8
91	176	552	53	18221	8
76	0	504	169	18222	8
345	400	309	356	18223	9
119	0	530	176	18224	8
180	205	114	309	18225	5
79	171	541	227	18226	8
623	302	244	242	18227	7
160	304	563	204	18228	8
677	241	274	217	18229	7
152	202	101	153	18230	1
31	83	567	277	18231	8
218	304	326	85	18232	4
273	293	294	267	18233	9
186	192	568	297	18234	8
158	148	503	319	18235	8
849	824	663	511	18236	10
139	91	581	281	18237	8
308	295	348	232	18238	9
222	255	263	310	18239	5
321	325	292	268	18240	9
111	112	93	109	18241	1
238	282	262	176	18242	4
181	31	623	234	18243	8
183	226	255	276	18244	5
103	111	566	242	18245	8
97	35	587	207	18246	8
400	429	358	335	18247	9
182	318	280	276	18248	5
234	227	286	244	18249	5
145	33	163	422	18250	5
84	461	119	513	18251	2
132	193	203	208	18252	1
136	169	535	156	18253	8
399	441	395	343	18254	3
189	175	577	257	18255	8
651	63	160	0	18256	7
45	110	567	327	18257	8
202	296	225	212	18258	4
170	294	298	298	18259	5
92	122	536	145	18260	8
184	243	302	263	18261	5
84	330	229	257	18262	5
267	351	525	299	18263	9
591	231	7	130	18264	7
186	231	296	247	18265	5
390	426	402	335	18266	9
196	209	154	182	18267	1
144	144	587	235	18268	8
271	301	296	345	18269	9
264	307	245	306	18270	9
315	413	358	370	18271	9
98	86	515	216	18272	8
249	268	317	252	18273	9
228	324	280	243	18274	9
97	203	608	288	18275	8
106	147	66	254	18276	1
489	669	521	426	18277	10
124	301	321	261	18278	5
350	338	324	313	18279	9
202	312	295	257	18280	9
154	141	665	285	18281	8
111	231	542	242	18282	8
91	146	500	220	18283	8
68	193	572	142	18284	8
239	281	275	220	18285	4
213	282	550	287	18286	8
0	170	627	274	18287	8
149	2	489	171	18288	8
0	276	606	348	18289	8
243	282	343	261	18290	9
217	233	259	94	18291	4
3	156	94	182	18292	1
353	342	373	357	18293	9
210	297	261	226	18294	4
214	314	301	213	18295	4
109	229	66	219	18296	1
79	7	533	262	18297	8
157	36	53	263	18298	1
234	269	226	263	18299	5
220	304	297	277	18300	9
368	325	324	343	18301	9
96	73	579	185	18302	8
245	242	277	341	18303	5
0	146	377	253	18304	8
230	230	348	265	18305	5
179	284	322	325	18306	5
229	250	259	285	18307	5
201	290	272	215	18308	4
184	191	226	152	18309	4
206	322	254	235	18310	4
42	232	524	206	18311	8
218	272	273	326	18312	5
178	308	259	218	18313	4
93	93	621	241	18314	8
73	203	532	162	18315	8
236	96	203	250	18316	1
161	289	303	287	18317	5
188	333	287	203	18318	4
228	268	255	276	18319	5
51	237	175	178	18320	1
228	321	310	241	18321	9
279	313	320	257	18322	9
632	255	207	193	18323	7
108	146	539	283	18324	8
64	39	564	241	18325	8
144	214	566	242	18326	8
112	234	513	226	18327	8
114	160	241	460	18328	5
496	319	246	281	18329	7
39	0	451	203	18330	8
297	402	329	340	18331	9
201	173	275	250	18332	5
97	62	530	277	18333	8
233	248	217	270	18334	5
111	270	186	262	18335	5
0	200	420	178	18336	8
259	268	289	156	18337	4
27	181	529	243	18338	8
210	181	281	247	18339	5
52	156	527	231	18340	8
188	243	278	295	18341	5
105	142	165	66	18342	1
231	283	310	272	18343	9
224	271	301	216	18344	4
659	318	294	344	18345	7
41	51	180	127	18346	1
161	168	425	169	18347	8
197	331	241	189	18348	4
36	118	500	237	18349	8
96	286	208	265	18350	5
0	512	149	454	18351	2
131	0	541	256	18352	8
149	187	552	256	18353	8
154	317	207	210	18354	4
58	612	154	520	18355	2
123	62	587	258	18356	8
649	482	389	414	18357	10
52	134	566	170	18358	8
146	199	62	195	18359	1
251	344	226	284	18360	9
172	238	288	285	18361	5
213	266	155	216	18362	4
314	345	296	228	18363	9
255	275	241	218	18364	4
276	357	324	324	18365	9
666	211	316	304	18366	7
164	163	123	50	18367	1
69	23	458	245	18368	8
103	148	546	240	18369	8
66	504	140	500	18370	2
200	356	308	167	18371	4
51	58	378	269	18372	8
198	240	583	262	18373	8
615	599	476	480	18374	10
275	218	225	155	18375	4
187	376	245	302	18376	9
147	292	255	242	18377	5
7	175	534	264	18378	8
36	544	11	506	18379	2
355	376	374	304	18380	9
300	299	229	237	18381	9
224	95	217	138	18382	1
203	225	304	285	18383	5
372	384	381	268	18384	9
132	244	290	304	18385	5
253	293	269	183	18386	4
28	36	539	238	18387	8
119	213	548	284	18388	8
224	322	263	285	18389	9
185	235	272	266	18390	5
347	253	358	171	18391	4
202	152	318	250	18392	5
172	259	257	248	18393	5
406	459	425	590	18394	3
167	236	577	273	18395	8
82	594	155	433	18396	2
141	223	534	270	18397	8
289	370	276	191	18398	9
224	265	244	81	18399	4
193	280	268	267	18400	5
635	256	259	209	18401	7
83	165	614	282	18402	8
227	207	229	293	18403	5
231	286	317	309	18404	9
52	67	576	227	18405	8
148	294	295	205	18406	4
96	6	558	233	18407	8
59	190	559	13	18408	8
145	225	199	188	18409	1
120	237	451	232	18410	8
235	273	316	196	18411	4
133	170	560	151	18412	8
159	198	523	223	18413	8
130	204	508	233	18414	8
167	46	136	254	18415	1
219	120	519	206	18416	8
237	275	287	296	18417	9
654	246	457	326	18418	7
255	306	286	304	18419	9
88	77	374	122	18420	1
190	81	232	188	18421	1
425	469	423	371	18422	3
203	113	541	233	18423	8
117	227	594	128	18424	8
112	42	611	267	18425	8
171	236	204	183	18426	4
156	513	143	471	18427	2
200	217	559	301	18428	8
125	159	565	230	18429	8
265	373	280	244	18430	9
154	6	527	146	18431	8
223	366	293	266	18432	9
127	125	591	257	18433	8
0	215	618	266	18434	8
148	231	598	105	18435	8
222	232	269	277	18436	5
50	100	565	296	18437	8
135	104	532	254	18438	8
238	309	289	196	18439	4
222	259	325	256	18440	5
288	318	293	271	18441	9
117	102	592	232	18442	8
194	66	119	440	18443	5
193	0	419	272	18444	8
323	407	370	350	18445	9
179	221	259	193	18446	4
100	233	561	234	18447	8
127	170	518	262	18448	8
183	293	299	301	18449	5
469	334	270	106	18450	7
88	248	340	173	18451	4
658	293	217	180	18452	7
316	280	233	261	18453	9
136	33	557	237	18454	8
237	257	339	251	18455	9
172	213	559	263	18456	8
105	117	527	194	18457	8
150	0	556	243	18458	8
6	0	559	147	18459	8
150	0	538	306	18460	8
123	224	516	78	18461	8
519	680	479	383	18462	10
116	202	178	287	18463	5
191	295	288	262	18464	5
212	246	334	301	18465	5
201	338	222	199	18466	4
74	236	278	289	18467	5
77	173	552	295	18468	8
210	324	252	275	18469	5
133	273	231	139	18470	4
207	288	288	325	18471	5
190	282	294	274	18472	5
106	177	15	130	18473	1
102	171	554	154	18474	8
263	267	300	300	18475	9
106	0	582	232	18476	8
174	95	536	189	18477	8
160	111	597	297	18478	8
118	173	597	224	18479	8
242	330	271	310	18480	9
89	115	144	525	18481	5
57	187	485	296	18482	8
187	224	311	198	18483	4
304	282	248	140	18484	4
220	303	311	292	18485	9
152	254	285	323	18486	5
652	162	257	235	18487	7
217	323	245	278	18488	9
101	23	553	169	18489	8
554	685	485	585	18490	10
159	329	302	250	18491	5
227	190	284	200	18492	4
138	214	93	162	18493	1
185	284	178	151	18494	4
202	225	222	287	18495	5
581	346	306	308	18496	7
245	316	290	297	18497	9
78	0	369	116	18498	1
160	310	251	260	18499	5
81	0	588	285	18500	8
219	311	276	250	18501	9
192	189	293	225	18502	5
122	154	540	137	18503	8
207	309	197	215	18504	4
170	265	204	292	18505	5
142	115	613	221	18506	8
159	622	160	540	18507	2
0	139	149	78	18508	1
0	665	176	489	18509	2
266	356	305	246	18510	9
112	169	132	222	18511	1
128	54	575	256	18512	8
414	398	386	363	18513	3
202	145	192	0	18514	1
169	270	266	265	18515	5
66	73	221	215	18516	1
683	139	247	287	18517	7
263	329	311	214	18518	9
0	0	519	297	18519	8
13	468	97	506	18520	2
102	265	151	389	18521	5
263	310	286	295	18522	9
222	280	286	288	18523	5
257	270	278	330	18524	9
237	284	265	231	18525	4
116	276	583	308	18526	8
185	589	235	512	18527	2
285	216	274	289	18528	5
246	361	267	245	18529	9
64	122	504	201	18530	8
173	178	593	256	18531	8
127	426	261	230	18532	4
327	260	289	234	18533	9
253	312	272	251	18534	9
23	181	522	118	18535	8
108	90	619	275	18536	8
163	243	560	250	18537	8
254	209	290	170	18538	4
72	218	342	214	18539	5
287	318	334	310	18540	9
107	47	559	143	18541	8
181	236	499	203	18542	8
133	92	563	294	18543	8
150	146	400	111	18544	8
316	253	230	213	18545	4
104	179	521	272	18546	8
217	207	290	245	18547	5
76	543	166	538	18548	2
636	161	298	200	18549	7
126	276	259	240	18550	5
128	112	599	292	18551	8
151	431	0	512	18552	2
258	328	260	192	18553	4
259	342	393	277	18554	9
188	268	260	304	18555	5
142	523	0	454	18556	2
333	352	551	335	18557	9
141	188	606	274	18558	8
230	220	283	351	18559	5
192	232	224	299	18560	5
167	206	426	185	18561	8
539	276	245	237	18562	7
462	716	563	383	18563	10
235	225	262	266	18564	5
52	151	581	217	18565	8
124	223	234	202	18566	5
137	258	273	259	18567	5
240	253	252	134	18568	4
89	183	516	256	18569	8
89	161	513	249	18570	8
197	299	234	132	18571	4
36	89	196	52	18572	1
424	0	194	206	18573	7
112	87	520	270	18574	8
253	294	311	270	18575	9
0	0	516	225	18576	8
206	83	414	405	18577	8
144	348	267	324	18578	5
94	140	567	269	18579	8
115	211	388	194	18580	4
149	141	546	170	18581	8
144	231	562	265	18582	8
250	303	292	252	18583	9
133	5	566	271	18584	8
73	155	536	333	18585	8
194	322	272	304	18586	5
624	0	225	252	18587	7
223	225	106	132	18588	1
423	420	383	368	18589	3
597	70	271	234	18590	7
103	604	17	469	18591	2
98	0	569	169	18592	8
91	152	345	165	18593	1
0	28	616	294	18594	8
9	51	588	251	18595	8
237	206	166	305	18596	5
264	316	372	245	18597	9
170	238	588	329	18598	8
32	140	587	167	18599	8
138	116	518	163	18600	8
236	304	278	274	18601	9
110	149	500	272	18602	8
57	218	598	218	18603	8
139	253	272	285	18604	5
148	219	195	246	18605	5
92	313	45	523	18606	2
122	223	603	239	18607	8
61	267	0	510	18608	2
226	419	272	296	18609	9
88	200	484	61	18610	8
129	271	518	202	18611	8
115	172	565	199	18612	8
150	111	617	348	18613	8
208	7	492	210	18614	8
226	306	283	244	18615	9
149	283	227	529	18616	2
